,NVDA
26440,70.905
26441,70.90000000000002
26442,70.86
26443,70.76000000000002
26444,70.8
26445,70.8001
26446,70.79
26447,70.8161
26448,70.8
26449,70.77
26450,70.86
26451,70.88
26452,70.9188
26453,70.93
26454,70.91
26455,70.87
26456,70.91
26457,70.91
26458,70.9149
26459,70.92
26460,70.97
26461,70.9455
26462,70.88500000000002
26463,70.8552
26464,70.85
26465,70.8602
26466,70.94
26467,70.89
26468,70.88
26469,70.86
26470,70.83
26471,70.85
26472,70.8
26473,70.71
26474,70.72
26475,70.69
26476,70.67
26477,70.62
26478,70.639
26479,70.66
26480,70.75
26481,70.705
26482,70.74
26483,70.755
26484,70.71
26485,70.7599
26486,70.85
26487,70.88
26488,70.89
26489,70.86
26490,70.79
26491,70.755
26492,70.715
26493,70.695
26494,70.68
26495,70.7
26496,70.685
26497,70.63
26498,70.63
26499,70.64
26500,70.64
26501,70.59
26502,70.5342
26503,70.49
26504,70.49
26505,70.535
26506,70.48
26507,70.43
26508,70.565
26509,70.555
26510,70.57
26511,70.63
26512,70.5748
26513,70.57
26514,70.625
26515,70.53
26516,70.55
26517,70.53
26518,70.545
26519,70.58
26520,70.56
26521,71.11
26522,71.06
26523,71.12
26524,71.3075
26525,71.03
26526,71.28
26527,71.41
26528,71.43
26529,71.2404
26530,71.38
26531,71.41
26532,71.42
26533,71.31
26534,71.39
26535,71.25
26536,71.37
26537,71.28
26538,71.34
26539,71.4168
26540,71.53
26541,71.46
26542,71.4401
26543,71.43
26544,71.40000000000002
26545,71.3325
26546,71.38
26547,71.38
26548,71.38
26549,71.39
26550,71.33
26551,71.31
26552,71.29
26553,71.18
26554,71.115
26555,71.05
26556,71.04
26557,71.065
26558,71.08
26559,71.11
26560,71.205
26561,71.18
26562,71.15000000000002
26563,71.17
26564,71.2
26565,71.13
26566,71.19
26567,71.16
26568,71.17
26569,71.15000000000002
26570,71.1
26571,71.17
26572,71.12
26573,71.1
26574,71.0799
26575,71.05
26576,71.09
26577,71.08
26578,71.04
26579,71.095
26580,71.12
26581,71.02
26582,70.97
26583,70.95
26584,70.82
26585,70.77
26586,70.82
26587,70.87
26588,70.925
26589,70.95
26590,70.93
26591,70.94
26592,70.94
26593,70.9101
26594,70.905
26595,70.88500000000002
26596,70.8675
26597,70.82
26598,70.83
26599,70.78
26600,70.79
26601,70.86
26602,70.8457
26603,70.86
26604,70.95
26605,71.01000000000002
26606,70.985
26607,70.965
26608,70.905
26609,70.90000000000002
26610,70.90000000000002
26611,70.86
26612,70.88
26613,70.90000000000002
26614,70.91
26615,70.91
26616,70.875
26617,70.85
26618,70.835
26619,70.7999
26620,70.83
26621,70.84
26622,70.77500000000002
26623,70.83
26624,70.83
26625,70.855
26626,70.925
26627,70.92
26628,70.96
26629,70.95
26630,70.98
26631,70.97
26632,71.02
26633,70.99
26634,71.02
26635,71.01600000000002
26636,71.0301
26637,71.07
26638,71.09
26639,71.12
26640,71.16
26641,71.215
26642,71.2079
26643,71.195
26644,71.1956
26645,71.2
26646,71.23
26647,71.215
26648,71.26000000000002
26649,71.26000000000002
26650,71.2642
26651,71.26000000000002
26652,71.3
26653,71.28
26654,71.22
26655,71.19
26656,71.13
26657,71.1371
26658,71.12
26659,71.17
26660,71.11
26661,71.1156
26662,71.1
26663,71.085
26664,71.09
26665,71.115
26666,71.155
26667,71.2
26668,71.19
26669,71.21
26670,71.21
26671,71.21
26672,71.31
26673,71.27500000000002
26674,71.27500000000002
26675,71.24
26676,71.25
26677,71.28
26678,71.3052
26679,71.33
26680,71.295
26681,71.27
26682,71.23
26683,71.23
26684,71.19
26685,71.2
26686,71.195
26687,71.17
26688,71.2
26689,71.21
26690,71.23
26691,71.23
26692,71.21
26693,71.1967
26694,71.24
26695,71.2347
26696,71.2558
26697,71.25
26698,71.225
26699,71.1902
26700,71.2
26701,71.18
26702,71.22
26703,71.19
26704,71.185
26705,71.195
26706,71.2341
26707,71.21
26708,71.26000000000002
26709,71.26000000000002
26710,71.285
26711,71.27500000000002
26712,71.265
26713,71.25
26714,71.26000000000002
26715,71.28
26716,71.29
26717,71.335
26718,71.31
26719,71.32
26720,71.33
26721,71.3189
26722,71.29
26723,71.26000000000002
26724,71.25
26725,71.235
26726,71.245
26727,71.255
26728,71.25
26729,71.2
26730,71.2
26731,71.2145
26732,71.25
26733,71.29
26734,71.2999
26735,71.27
26736,71.2601
26737,71.32
26738,71.32
26739,71.335
26740,71.36
26741,71.3
26742,71.27500000000002
26743,71.31
26744,71.3
26745,71.335
26746,71.3193
26747,71.32
26748,71.29
26749,71.24
26750,71.2325
26751,71.25
26752,71.27500000000002
26753,71.27500000000002
26754,71.23
26755,71.22
26756,71.22
26757,71.2392
26758,71.25
26759,71.235
26760,71.205
26761,71.18
26762,71.21
26763,71.185
26764,71.2092
26765,71.2063
26766,71.2265
26767,71.21
26768,71.2225
26769,71.26000000000002
26770,71.28
26771,71.295
26772,71.28
26773,71.27500000000002
26774,71.28
26775,71.29
26776,71.325
26777,71.35
26778,71.34
26779,71.33
26780,71.375
26781,71.37
26782,71.389
26783,71.415
26784,71.42
26785,71.4003
26786,71.389
26787,71.38500000000002
26788,71.44
26789,71.46
26790,71.455
26791,71.4593
26792,71.436
26793,71.415
26794,71.425
26795,71.425
26796,71.45
26797,71.47
26798,71.5
26799,71.53
26800,71.52
26801,71.59899999999998
26802,71.57
26803,71.4991
26804,71.44
26805,71.49
26806,71.515
26807,71.515
26808,71.52
26809,71.56
26810,71.51000000000002
26811,71.54
26812,71.53
26813,71.545
26814,71.5
26815,71.41
26816,71.415
26817,71.45
26818,71.4662
26819,71.4665
26820,71.425
26821,71.45
26822,71.435
26823,71.43
26824,71.4386
26825,71.48
26826,71.45
26827,71.44
26828,71.46
26829,71.45
26830,71.46
26831,71.44
26832,71.3841
26833,71.34
26834,71.3292
26835,71.32
26836,71.37
26837,71.38
26838,71.395
26839,71.40000000000002
26840,71.395
26841,71.40000000000002
26842,71.475
26843,71.445
26844,71.45
26845,71.465
26846,71.465
26847,71.4551
26848,71.465
26849,71.46
26850,71.435
26851,71.39
26852,71.375
26853,71.335
26854,71.32
26855,71.3399
26856,71.32550000000002
26857,71.33
26858,71.36
26859,71.34
26860,71.35
26861,71.37
26862,71.36
26863,71.372
26864,71.38
26865,71.38
26866,71.405
26867,71.3958
26868,71.38
26869,71.355
26870,71.34
26871,71.35
26872,71.355
26873,71.36
26874,71.305
26875,71.28
26876,71.27500000000002
26877,71.2759
26878,71.285
26879,71.32
26880,71.315
26881,71.305
26882,71.29
26883,71.29
26884,71.26000000000002
26885,71.2799
26886,71.3
26887,71.3068
26888,71.32
26889,71.2988
26890,71.29
26891,71.3
26892,71.3
26893,71.3051
26894,71.265
26895,71.225
26896,71.225
26897,71.2511
26898,71.265
26899,71.295
26900,71.295
26901,71.265
26902,71.2301
26903,71.22
26904,71.21
26905,71.215
26906,71.23
26907,71.25
26908,71.2399
26909,71.2537
26910,71.16
26911,71.43
26912,71.58
26913,71.69
26914,71.66
26915,71.35
26916,71.41
26917,71.49
26918,71.40000000000002
26919,71.28
26920,71.43
26921,71.41
26922,71.32
26923,71.13
26924,71.164
26925,71.14
26926,71.18
26927,71.09
26928,71.15000000000002
26929,71.15000000000002
26930,71.15000000000002
26931,71.05
26932,70.97
26933,70.88
26934,70.90000000000002
26935,70.9058
26936,70.89
26937,70.825
26938,70.85
26939,70.85
26940,70.78
26941,71.085
26942,70.96
26943,70.99
26944,71.05
26945,70.97
26946,70.955
26947,70.94
26948,70.88
26949,70.76000000000002
26950,70.76000000000002
26951,70.7
26952,70.7
26953,70.6062
26954,70.55
26955,70.54
26956,70.53
26957,70.57
26958,70.68
26959,70.59
26960,70.63
26961,70.54
26962,70.46
26963,70.42
26964,70.42
26965,70.39100000000002
26966,70.365
26967,70.39
26968,70.38
26969,70.39
26970,70.36
26971,70.32
26972,70.45
26973,70.46
26974,70.565
26975,70.577
26976,70.55
26977,70.5225
26978,70.51000000000002
26979,70.45
26980,70.405
26981,70.43
26982,70.34
26983,70.34
26984,70.36
26985,70.2625
26986,70.255
26987,70.25
26988,70.24
26989,70.26000000000002
26990,70.3
26991,70.33
26992,70.306
26993,70.32
26994,70.305
26995,70.29
26996,70.29
26997,70.36
26998,70.38500000000002
26999,70.435
27000,70.45
27001,70.445
27002,70.5743
27003,70.47
27004,70.41
27005,70.45
27006,70.445
27007,70.375
27008,70.39
27009,70.35
27010,70.3599
27011,70.3464
27012,70.335
27013,70.41
27014,70.41
27015,70.42
27016,70.42
27017,70.555
27018,70.57
27019,70.52
27020,70.52
27021,70.5
27022,70.469
27023,70.445
27024,70.435
27025,70.468
27026,70.47
27027,70.4943
27028,70.6
27029,70.58
27030,70.51000000000002
27031,70.46
27032,70.52370000000002
27033,70.5
27034,70.4899
27035,70.46
27036,70.49
27037,70.49
27038,70.49
27039,70.49
27040,70.4815
27041,70.46
27042,70.48
27043,70.495
27044,70.5
27045,70.45
27046,70.491
27047,70.47
27048,70.49
27049,70.475
27050,70.43
27051,70.42
27052,70.34
27053,70.355
27054,70.3262
27055,70.32
27056,70.2907
27057,70.23
27058,70.27
27059,70.3
27060,70.29
27061,70.26000000000002
27062,70.22
27063,70.24
27064,70.2139
27065,70.19
27066,70.16
27067,70.15000000000002
27068,70.17
27069,70.15000000000002
27070,70.02500000000002
27071,69.98
27072,69.9517
27073,69.9584
27074,69.94
27075,69.90000000000002
27076,69.73
27077,69.765
27078,69.7761
27079,69.7307
27080,69.69
27081,69.7238
27082,69.69
27083,69.723
27084,69.73
27085,69.745
27086,69.74
27087,69.73
27088,69.75
27089,69.71
27090,69.65000000000002
27091,69.81
27092,69.8
27093,69.78
27094,69.78
27095,69.78
27096,69.8
27097,69.785
27098,69.7958
27099,69.79
27100,69.76000000000002
27101,69.77
27102,69.74
27103,69.74
27104,69.7
27105,69.68
27106,69.67
27107,69.625
27108,69.54
27109,69.57
27110,69.54
27111,69.5501
27112,69.57080000000002
27113,69.5655
27114,69.59
27115,69.63
27116,69.64
27117,69.63
27118,69.62
27119,69.6538
27120,69.68
27121,69.72
27122,69.7
27123,69.7101
27124,69.72
27125,69.7
27126,69.655
27127,69.61
27128,69.59100000000001
27129,69.615
27130,69.6
27131,69.59
27132,69.5792
27133,69.60890000000002
27134,69.63
27135,69.59
27136,69.5342
27137,69.46
27138,69.41
27139,69.4158
27140,69.40000000000002
27141,69.3558
27142,69.35
27143,69.23
27144,69.26000000000002
27145,69.235
27146,69.24
27147,69.25
27148,69.2701
27149,69.28
27150,69.235
27151,69.3
27152,69.2
27153,69.22
27154,69.17
27155,69.25
27156,69.2259
27157,69.17
27158,69.18
27159,69.1255
27160,69.12
27161,69.0655
27162,69.02500000000002
27163,68.87
27164,68.84
27165,68.91
27166,68.82
27167,68.7101
27168,68.74
27169,68.73
27170,68.74
27171,68.8203
27172,68.84
27173,68.89
27174,68.88
27175,68.89
27176,68.89
27177,68.875
27178,68.77
27179,68.795
27180,68.79
27181,68.78
27182,68.77500000000002
27183,68.86
27184,68.794
27185,68.88
27186,68.8734
27187,68.86
27188,68.84
27189,68.7635
27190,68.62
27191,68.6
27192,68.69
27193,68.729
27194,68.68
27195,68.57
27196,68.44
27197,68.4023
27198,68.42
27199,68.3384
27200,68.34
27201,68.3418
27202,68.431
27203,68.43
27204,68.44
27205,68.52
27206,68.4654
27207,68.46
27208,68.55
27209,68.71
27210,68.77
27211,68.67
27212,68.665
27213,68.75399999999999
27214,68.81
27215,68.82
27216,68.85
27217,68.86
27218,68.87
27219,68.86
27220,68.8399
27221,68.74
27222,68.77500000000002
27223,68.69
27224,68.759
27225,68.75
27226,68.79
27227,68.7535
27228,68.735
27229,68.77
27230,68.69
27231,68.56
27232,68.6
27233,68.59
27234,68.5715
27235,68.56
27236,68.64
27237,68.6
27238,68.61
27239,68.59
27240,68.53
27241,68.49
27242,68.61
27243,68.63
27244,68.56
27245,68.56
27246,68.53
27247,68.52
27248,68.495
27249,68.5
27250,68.49
27251,68.45
27252,68.41
27253,68.40000000000002
27254,68.40000000000002
27255,68.41
27256,68.42
27257,68.55
27258,68.63
27259,68.65000000000002
27260,68.66
27261,68.65000000000002
27262,68.6
27263,68.585
27264,68.55
27265,68.6065
27266,68.65000000000002
27267,68.71
27268,68.75700000000002
27269,68.795
27270,68.85
27271,68.855
27272,68.89
27273,68.955
27274,69.005
27275,69.02
27276,69.01000000000002
27277,68.99
27278,69.01000000000002
27279,69.02500000000002
27280,68.99
27281,68.91
27282,68.915
27283,68.97
27284,68.985
27285,68.98
27286,69.0
27287,68.9955
27288,69.02
27289,69.02
27290,69.0
27291,69.0
27292,68.98
27293,68.965
27294,68.95
27295,68.98
27296,68.94
27297,69.0
27298,69.055
27299,69.035
27300,69.05
27301,69.6
27302,69.6376
27303,69.545
27304,69.5048
27305,69.585
27306,69.6275
27307,69.88
27308,69.95
27309,70.23
27310,70.18
27311,70.15000000000002
27312,69.9189
27313,70.0
27314,70.15000000000002
27315,70.25
27316,70.27
27317,70.26000000000002
27318,70.38
27319,70.35
27320,70.40000000000002
27321,70.4495
27322,70.406
27323,70.3496
27324,70.415
27325,70.335
27326,70.28
27327,70.32
27328,70.38500000000002
27329,70.40000000000002
27330,70.36
27331,70.33
27332,70.3158
27333,70.33
27334,70.44
27335,70.3908
27336,70.32
27337,70.3
27338,70.22
27339,70.27
27340,70.205
27341,70.223
27342,70.23
27343,70.12
27344,70.03
27345,70.0034
27346,70.12
27347,70.09
27348,70.07
27349,70.11
27350,70.03
27351,70.03
27352,70.0396
27353,69.96
27354,69.74
27355,69.71
27356,69.68
27357,69.6
27358,69.6
27359,69.6911
27360,69.725
27361,69.62
27362,69.61
27363,69.43
27364,69.47
27365,69.47
27366,69.45
27367,69.56
27368,69.5946
27369,69.5
27370,69.62
27371,69.52
27372,69.58
27373,69.61
27374,69.637
27375,69.66
27376,69.5681
27377,69.65000000000002
27378,69.7299
27379,69.84
27380,69.84
27381,69.8489
27382,69.82
27383,69.7303
27384,69.7205
27385,69.75
27386,69.8
27387,69.79
27388,69.7445
27389,69.63
27390,69.61
27391,69.5542
27392,69.4315
27393,69.52
27394,69.515
27395,69.4264
27396,69.38
27397,69.4002
27398,69.40000000000002
27399,69.4723
27400,69.45
27401,69.455
27402,69.4796
27403,69.6023
27404,69.58
27405,69.56
27406,69.5
27407,69.505
27408,69.5294
27409,69.52500000000002
27410,69.54
27411,69.55
27412,69.55
27413,69.52
27414,69.48
27415,69.465
27416,69.47
27417,69.46
27418,69.46
27419,69.521
27420,69.55
27421,69.54
27422,69.5956
27423,69.59
27424,69.57
27425,69.51000000000002
27426,69.39
27427,69.38
27428,69.37
27429,69.42
27430,69.5
27431,69.5183
27432,69.46
27433,69.464
27434,69.505
27435,69.6
27436,69.55
27437,69.55
27438,69.57
27439,69.63
27440,69.6
27441,69.59
27442,69.53
27443,69.55
27444,69.562
27445,69.5
27446,69.5538
27447,69.55
27448,69.56
27449,69.51000000000002
27450,69.545
27451,69.57
27452,69.62
27453,69.55
27454,69.56
27455,69.44
27456,69.4721
27457,69.4517
27458,69.4578
27459,69.5
27460,69.52
27461,69.53
27462,69.56
27463,69.44
27464,69.45
27465,69.41
27466,69.44
27467,69.43
27468,69.42
27469,69.41
27470,69.40000000000002
27471,69.36
27472,69.365
27473,69.21
27474,69.24
27475,69.245
27476,69.2413
27477,69.2599
27478,69.28
27479,69.26000000000002
27480,69.27
27481,69.24
27482,69.17010000000002
27483,69.11
27484,69.16
27485,69.11
27486,69.0742
27487,69.0643
27488,69.01000000000002
27489,69.06
27490,69.1
27491,69.075
27492,69.07
27493,69.065
27494,69.07
27495,69.1198
27496,69.15000000000002
27497,69.1
27498,69.07
27499,69.0493
27500,69.045
27501,69.04
27502,69.02
27503,69.01000000000002
27504,69.05
27505,69.03
27506,69.06
27507,69.02
27508,69.0
27509,69.0
27510,69.03570000000002
27511,69.01000000000002
27512,69.0024
27513,69.0
27514,68.97
27515,69.0
27516,69.02500000000002
27517,69.0
27518,69.01000000000002
27519,69.0
27520,68.98
27521,68.98
27522,68.84
27523,68.79
27524,68.74
27525,68.77
27526,68.7552
27527,68.77500000000002
27528,68.725
27529,68.79
27530,68.68
27531,68.7
27532,68.79
27533,68.87
27534,68.83
27535,68.8
27536,68.8
27537,68.88
27538,68.83
27539,68.84
27540,68.82
27541,68.77
27542,68.85
27543,68.84
27544,68.84
27545,68.9123
27546,68.90000000000002
27547,68.92
27548,68.97
27549,68.90000000000002
27550,68.88
27551,68.87
27552,68.88630000000002
27553,68.85
27554,68.93
27555,68.93
27556,69.0116
27557,68.97
27558,68.985
27559,68.935
27560,68.89
27561,68.86
27562,68.805
27563,68.81
27564,68.83
27565,68.78
27566,68.79
27567,68.99
27568,68.93
27569,68.92
27570,68.92
27571,69.09
27572,69.03
27573,68.98
27574,69.01000000000002
27575,69.02
27576,68.945
27577,69.0
27578,68.89
27579,68.68
27580,68.7
27581,68.71
27582,68.78
27583,68.78
27584,68.91
27585,68.819
27586,68.7824
27587,68.73
27588,68.755
27589,68.68
27590,68.89
27591,68.8
27592,68.79
27593,68.75
27594,68.82
27595,68.88
27596,69.0
27597,69.03
27598,68.965
27599,68.93
27600,68.88
27601,68.88500000000002
27602,68.83
27603,68.83
27604,68.7699
27605,68.81
27606,68.811
27607,68.92
27608,68.9898
27609,69.03
27610,69.0
27611,69.03
27612,69.02
27613,68.93
27614,68.9501
27615,68.97
27616,69.02
27617,69.0
27618,68.97
27619,68.98
27620,68.9392
27621,68.93
27622,68.87
27623,68.94
27624,68.8862
27625,68.88
27626,68.91
27627,68.865
27628,68.94
27629,68.8493
27630,68.83
27631,68.77
27632,68.7896
27633,68.84
27634,68.8905
27635,68.94
27636,68.88
27637,68.87
27638,68.87
27639,68.82
27640,68.92
27641,68.82
27642,68.82
27643,68.79
27644,68.81010000000002
27645,68.8
27646,68.8
27647,68.795
27648,68.8309
27649,68.85
27650,68.83
27651,68.88
27652,68.91
27653,68.925
27654,68.92
27655,68.96
27656,68.98
27657,69.05
27658,69.0224
27659,68.99
27660,69.01000000000002
27661,68.98
27662,68.96
27663,68.96
27664,68.95
27665,68.94
27666,68.925
27667,68.915
27668,68.90000000000002
27669,68.83
27670,68.79
27671,68.86
27672,68.87
27673,68.8458
27674,68.855
27675,68.88500000000002
