,GOOGL
22722,811.96
22723,811.69
22724,811.82
22725,812.0
22726,811.61
22727,811.38
22728,811.6015999999997
22729,811.71
22730,811.7799999999999
22731,811.5
22732,811.48
22733,811.37
22734,811.32
22735,811.63
22736,811.49
22737,811.5
22738,811.0499999999997
22739,811.18
22740,811.06
22741,811.19
22742,811.82
22743,811.5249999999999
22744,811.2999999999997
22745,811.1549999999999
22746,811.2
22747,811.33
22748,811.39
22749,811.0499999999997
22750,811.07
22751,811.0499999999997
22752,811.21
22753,811.145
22754,811.08
22755,811.085
22756,811.09
22757,810.95
22758,810.81
22759,810.895
22760,810.98
22761,810.76
22762,811.19
22763,810.94
22764,811.2799999999999
22765,811.2349999999999
22766,811.19
22767,811.76
22768,811.34
22769,811.395
22770,811.76
22771,811.53
22772,811.2999999999997
22773,811.1169999999997
22774,811.7999999999997
22775,812.0
22776,812.0
22777,811.82
22778,811.98
22779,811.885
22780,811.6
22781,811.695
22782,811.2999999999997
22783,810.97
22784,810.95
22785,811.1499999999999
22786,811.2639
22787,811.1853999999997
22788,811.2020999999999
22789,811.1060499999999
22790,811.01
22791,810.7999999999997
22792,810.85
22793,811.0399999999997
22794,811.22
22795,811.01
22796,810.82
22797,810.83
22798,810.971
22799,811.1119999999999
22800,810.63
22801,810.658
22802,810.95
22803,811.04
22804,811.13
22805,810.98
22806,810.83
22807,811.1015999999997
22808,810.83
22809,810.64
22810,810.6599999999999
22811,810.37
22812,810.13
22813,810.07
22814,810.0055
22815,809.941
22816,809.7869999999997
22817,809.48
22818,809.88
22819,810.2
22820,810.305
22821,810.4099999999999
22822,810.2774999999997
22823,810.145
22824,810.32
22825,810.2849999999999
22826,809.86
22827,810.43
22828,810.2
22829,810.2825666666668
22830,810.3651333333332
22831,810.4477
22832,810.14
22833,810.3075
22834,809.96
22835,810.0
22836,809.86
22837,809.985
22838,810.11
22839,809.985
22840,809.95
22841,809.7849999999999
22842,809.64
22843,810.0
22844,809.96
22845,810.2
22846,810.321
22847,810.0299999999999
22848,809.6
22849,809.64
22850,809.73
22851,809.98
22852,809.6599999999999
22853,809.2899999999997
22854,809.2799999999999
22855,809.4672
22856,809.13
22857,809.12
22858,809.0525
22859,808.985
22860,808.9175
22861,808.85
22862,808.8501
22863,808.84
22864,808.7389999999997
22865,809.2
22866,809.1700000000003
22867,809.14
22868,809.1699999999997
22869,808.83
22870,808.73
22871,808.7799999999999
22872,808.6871999999997
22873,808.82175
22874,808.9563
22875,808.6699999999997
22876,808.7336
22877,808.7623999999997
22878,808.6599999999999
22879,808.6399999999999
22880,808.62
22881,808.58
22882,808.45
22883,808.49
22884,808.3999999999999
22885,808.35
22886,808.33
22887,808.2899999999997
22888,808.0499999999997
22889,808.11
22890,807.64
22891,808.0299999999999
22892,808.2799999999999
22893,807.73
22894,807.6
22895,807.835
22896,807.7475
22897,807.6599999999999
22898,808.07
22899,808.435
22900,807.21
22901,807.9316999999999
22902,807.97
22903,808.1499999999999
22904,808.3012999999999
22905,808.305
22906,808.45
22907,808.685
22908,808.47
22909,808.5049999999999
22910,808.5399999999997
22911,808.8499
22912,808.81
22913,808.58
22914,808.49
22915,808.49
22916,808.77
22917,808.56
22918,808.6724999999999
22919,808.7849999999999
22920,809.14
22921,809.0
22922,808.7899999999997
22923,808.9099999999999
22924,808.62
22925,808.9099999999999
22926,808.62
22927,809.0499999999997
22928,809.01
22929,808.97
22930,808.8675
22931,808.57
22932,808.31
22933,808.5399999999997
22934,808.5399999999997
22935,808.635
22936,808.73
22937,808.725
22938,808.75
22939,808.7749999999999
22940,808.88
22941,809.0
22942,808.76
22943,808.93
22944,808.9235999999999
22945,808.9542999999999
22946,808.985
22947,809.3465
22948,809.08
22949,809.4199999999997
22950,809.58
22951,809.6479
22952,809.31
22953,809.5076
22954,809.84
22955,809.8589
22956,809.61
22957,809.39
22958,809.26
22959,809.34
22960,809.24
22961,808.6699999999997
22962,808.4944
22963,808.34
22964,808.14
22965,808.37
22966,808.5
22967,808.365
22968,808.23
22969,807.84
22970,807.8984
22971,808.5499999999997
22972,808.43
22973,808.12
22974,807.9099999999999
22975,807.7
22976,807.97
22977,807.75
22978,807.2799999999999
22979,807.38
22980,807.27
22981,807.36
22982,807.11
22983,807.43
22984,807.0299999999999
22985,807.4099999999999
22986,807.25
22987,807.56
22988,807.5399999999997
22989,807.4799999999997
22990,807.4199999999997
22991,807.26
22992,806.98
22993,807.0499999999997
22994,806.87
22995,806.8993
22996,807.0
22997,807.0399999999997
22998,807.1
22999,806.955
23000,806.82
23001,807.06
23002,807.22
23003,807.18
23004,807.02
23005,806.71
23006,806.779
23007,806.6699999999997
23008,806.21
23009,806.71
23010,806.84
23011,814.3474999999999
23012,814.0
23013,814.45
23014,814.2
23015,814.39
23016,815.56
23017,814.97
23018,816.02
23019,816.47
23020,816.56
23021,816.95
23022,817.52
23023,817.9199999999997
23024,817.87
23025,818.1
23026,818.26
23027,818.45
23028,818.1
23029,818.99
23030,819.11
23031,818.5
23032,818.2
23033,817.7
23034,818.31
23035,818.34
23036,818.1
23037,818.0499999999997
23038,818.3196
23039,817.62
23040,817.76
23041,817.57
23042,817.83
23043,817.7849999999999
23044,817.82
23045,817.623
23046,818.0
23047,817.8999999999999
23048,817.86
23049,817.7749999999999
23050,817.8501
23051,817.805
23052,817.5
23053,816.7975
23054,817.1
23055,816.96
23056,817.225
23057,817.3999999999999
23058,817.36
23059,817.105
23060,816.81
23061,816.6699999999997
23062,815.99
23063,815.85
23064,815.81
23065,815.64
23066,815.84
23067,815.9149999999997
23068,816.1699999999997
23069,816.4058999999999
23070,816.18
23071,816.18
23072,816.2799999999999
23073,816.318
23074,816.5399999999997
23075,816.32
23076,816.32
23077,816.74
23078,816.93
23079,817.4575
23080,817.7
23081,817.98
23082,817.74
23083,817.5299999999999
23084,817.86
23085,817.7674
23086,817.8386999999999
23087,817.9099999999999
23088,818.08
23089,818.2
23090,818.72
23091,818.1599999999999
23092,818.495
23093,818.512
23094,818.63
23095,818.68
23096,818.6160000000001
23097,818.555
23098,818.9199999999997
23099,819.1499999999999
23100,819.2999999999997
23101,819.8876
23102,820.4206
23103,820.35
23104,820.7
23105,820.7999999999997
23106,820.475
23107,820.56
23108,820.3999999999999
23109,820.39
23110,820.34
23111,820.47
23112,820.6260000000003
23113,820.9489
23114,820.5632
23115,821.43
23116,821.0399999999997
23117,821.38
23118,821.5299999999999
23119,821.34
23120,821.3389999999997
23121,821.34
23122,821.23
23123,821.37
23124,821.39
23125,821.68
23126,821.6725
23127,821.418
23128,821.6
23129,821.61
23130,821.62
23131,821.7899999999997
23132,821.94
23133,821.8325
23134,821.95
23135,821.885
23136,821.99
23137,822.0374
23138,822.2469999999997
23139,821.89
23140,822.0399999999997
23141,822.3664999999999
23142,822.9099999999999
23143,823.3175999999999
23144,823.5113
23145,823.445
23146,823.82
23147,824.2999999999997
23148,824.71
23149,824.56
23150,824.86
23151,824.9049999999999
23152,824.885
23153,825.0
23154,824.86
23155,825.015
23156,825.0299999999999
23157,825.0172
23158,824.97
23159,824.97
23160,825.13
23161,825.0
23162,824.97
23163,825.0598999999999
23164,825.0
23165,825.58
23166,825.5249999999999
23167,825.64
23168,825.7999999999997
23169,826.08
23170,825.95
23171,826.1499999999999
23172,826.14
23173,825.85
23174,825.81
23175,825.4972
23176,824.9199999999997
23177,825.1780999999999
23178,825.19
23179,825.0399999999997
23180,825.08
23181,825.0399999999997
23182,825.31
23183,825.45
23184,825.6699999999997
23185,825.825
23186,825.87
23187,825.7888
23188,826.37
23189,826.75
23190,826.755
23191,826.845
23192,827.01
23193,826.5
23194,826.39
23195,826.46
23196,826.5299999999999
23197,826.37
23198,826.75
23199,826.77
23200,826.805
23201,826.6699999999997
23202,826.9099999999999
23203,826.855
23204,827.2
23205,827.26
23206,826.97
23207,827.0
23208,827.1
23209,826.83
23210,826.74
23211,826.9199999999997
23212,827.058
23213,826.87
23214,826.84
23215,826.9099999999999
23216,827.1275
23217,827.13
23218,827.2999999999997
23219,827.25
23220,827.0299999999999
23221,826.96
23222,826.97
23223,827.0399999999997
23224,826.955
23225,826.82
23226,826.32
23227,826.35
23228,826.2155
23229,826.35
23230,826.43
23231,826.5003
23232,826.52
23233,826.68
23234,826.6699999999997
23235,826.43
23236,826.59
23237,826.35
23238,826.5299999999999
23239,826.59
23240,826.75
23241,826.52
23242,826.355
23243,826.25
23244,826.18
23245,826.0399999999997
23246,825.81
23247,825.39
23248,825.6
23249,825.51
23250,825.56
23251,825.4149999999997
23252,825.25
23253,825.49
23254,825.5254999999999
23255,825.7410000000001
23256,825.73
23257,825.93
23258,825.83
23259,825.77
23260,825.9199999999997
23261,825.97
23262,826.09
23263,826.14
23264,826.055
23265,826.49
23266,825.985
23267,825.98
23268,826.0
23269,826.02
23270,825.94
23271,825.8005
23272,826.4099999999999
23273,826.49
23274,826.69
23275,826.82
23276,826.36
23277,826.68
23278,826.9099999999999
23279,826.965
23280,826.77
23281,826.73
23282,826.6599999999999
23283,826.86
23284,827.0499999999997
23285,827.1599999999999
23286,827.2999999999997
23287,826.74
23288,827.0
23289,827.2999999999997
23290,827.13
23291,826.83
23292,827.06
23293,827.235
23294,827.52
23295,827.98
23296,827.76
23297,827.635
23298,828.0061
23299,828.26
23300,828.2999999999997
23301,828.204
23302,828.24
23303,828.7046
23304,828.5499999999997
23305,828.25
23306,828.3333
23307,828.35
23308,828.35
23309,828.2999999999997
23310,828.1499999999999
23311,828.14
23312,827.39
23313,827.5
23314,827.02
23315,827.3189999999997
23316,827.33
23317,827.8568
23318,827.23
23319,826.8849
23320,826.84
23321,826.5276
23322,826.74
23323,826.56
23324,826.77
23325,826.6499999999999
23326,826.6699999999997
23327,826.57
23328,826.23
23329,826.39
23330,825.96
23331,826.015
23332,825.9149999999997
23333,825.75
23334,825.865
23335,825.755
23336,825.83
23337,825.8999999999999
23338,825.69
23339,826.1649999999997
23340,826.01
23341,825.81
23342,826.07
23343,826.2
23344,826.18
23345,826.25
23346,826.27
23347,825.96
23348,825.62
23349,825.76
23350,825.9199999999997
23351,825.74
23352,825.9769999999999
23353,825.668
23354,825.26
23355,825.6587
23356,825.6705
23357,825.61
23358,825.76
23359,825.21
23360,824.75
23361,824.6599999999999
23362,824.36
23363,823.39
23364,823.58
23365,823.69
23366,823.5
23367,823.73
23368,823.56
23369,823.5499999999997
23370,823.48
23371,823.37
23372,823.39
23373,823.36
23374,823.185
23375,823.36
23376,823.825
23377,823.9199999999997
23378,823.57
23379,823.33
23380,823.19
23381,823.02
23382,823.18
23383,822.96
23384,823.08
23385,823.065
23386,823.13
23387,823.11
23388,822.71
23389,822.58
23390,822.2899999999997
23391,822.1499999999999
23392,821.81
23393,821.87
23394,821.97
23395,821.9099999999999
23396,822.2849999999999
23397,822.575
23398,822.52
23399,822.1649999999997
23400,821.49
23401,824.4283
23402,824.59
23403,826.86
23404,826.615
23405,826.135
23406,826.555
23407,826.58
23408,827.6472
23409,826.6749999999997
23410,826.95
23411,826.7999999999997
23412,825.49
23413,825.84
23414,825.63
23415,826.1
23416,826.32
23417,826.5
23418,826.4199999999997
23419,826.355
23420,826.8999999999999
23421,826.9780000000003
23422,827.1326
23423,827.98
23424,827.84
23425,828.38
23426,828.2425
23427,827.6699999999997
23428,827.945
23429,827.02
23430,827.345
23431,826.8101
23432,826.8999999999999
23433,826.75
23434,827.37
23435,826.89
23436,827.49
23437,827.23
23438,827.31
23439,827.1599999999999
23440,826.75
23441,826.8377
23442,826.6499999999999
23443,827.23
23444,827.2999999999997
23445,827.7799999999999
23446,828.0249999999999
23447,828.35
23448,828.39
23449,828.45
23450,828.27
23451,828.22
23452,828.26
23453,828.35
23454,828.32
23455,827.995
23456,828.58
23457,828.69
23458,829.6599999999999
23459,829.58
23460,829.1
23461,829.0
23462,829.14
23463,829.09
23464,829.195
23465,829.12
23466,828.9483
23467,828.57
23468,828.19
23469,828.2
23470,828.195
23471,828.19
23472,827.77
23473,827.84
23474,828.1499999999999
23475,828.2999999999997
23476,828.4099999999999
23477,828.5
23478,828.62
23479,828.5399999999997
23480,828.4099999999999
23481,828.56
23482,828.0499999999997
23483,827.72
23484,827.682
23485,827.8999999999999
23486,828.06
23487,827.85
23488,827.72
23489,827.735
23490,827.365
23491,827.6699999999997
23492,827.89
23493,827.36
23494,827.18
23495,827.6
23496,827.39
23497,827.2999999999997
23498,827.44
23499,827.735
23500,828.0299999999999
23501,827.87
23502,827.36
23503,827.01
23504,826.5299999999999
23505,826.6
23506,826.75
23507,826.24
23508,826.0399999999997
23509,825.57
23510,825.5052
23511,825.3999999999999
23512,825.2
23513,824.56
23514,824.59
23515,824.58
23516,824.6060000000001
23517,824.89
23518,825.11
23519,824.7312
23520,825.0299999999999
23521,825.345
23522,825.1699999999997
23523,825.4099999999999
23524,825.7
23525,825.76
23526,826.4099999999999
23527,826.0
23528,825.3001
23529,825.34
23530,825.5299999999999
23531,825.27
23532,825.02
23533,825.4606999999999
23534,825.975
23535,826.2
23536,825.56
23537,825.7989999999999
23538,825.75
23539,825.61
23540,825.2999999999997
23541,825.6499999999999
23542,825.94
23543,826.0399999999997
23544,825.7999999999997
23545,825.5499999999997
23546,825.4099999999999
23547,825.45
23548,825.19
23549,825.1726
23550,824.693
23551,824.7
23552,825.12
23553,825.1
23554,825.27
23555,824.913
23556,824.8352
23557,824.94
23558,825.1
23559,825.1699999999997
23560,825.36
23561,825.32
23562,825.59
23563,825.49
23564,825.5699999999997
23565,825.6499999999999
23566,825.9099999999999
23567,825.56
23568,826.1391
23569,826.27
23570,826.06
23571,826.2799999999999
23572,826.2849999999999
23573,826.2688
23574,826.69
23575,826.62
23576,826.58
23577,825.83
23578,826.49
23579,826.4099999999999
23580,826.39
23581,826.0
23582,826.3198999999997
23583,826.32
23584,826.5299999999999
23585,826.57
23586,826.5
23587,826.63
23588,826.85
23589,826.88
23590,826.84
23591,826.09
23592,826.36
23593,826.4100000000003
23594,826.46
23595,826.56
23596,826.58
23597,826.86
23598,826.87
23599,826.99
23600,827.1699999999997
23601,827.06
23602,827.24
23603,827.1600000000003
23604,827.08
23605,827.3125999999999
23606,827.1
23607,826.875
23608,827.0725
23609,827.27
23610,827.27
23611,827.1699999999997
23612,827.11
23613,827.2
23614,827.2749999999999
23615,826.8999999999999
23616,826.8149999999997
23617,826.73
23618,826.575
23619,826.45
23620,826.47
23621,826.5299999999999
23622,826.63
23623,826.75
23624,826.8999999999999
23625,827.08
23626,826.9121
23627,826.505
23628,826.4264
23629,826.64
23630,826.6225
23631,826.605
23632,826.47
23633,826.7849999999999
23634,826.825
23635,826.7999999999997
23636,826.7345
23637,826.6
23638,826.39
23639,826.36
23640,826.485
23641,826.7849999999999
23642,826.98
23643,826.45
23644,826.64
23645,826.93
23646,826.9199999999997
23647,826.97
