,AMZN
21106,835.7999999999997
21107,835.44
21108,834.6699999999997
21109,834.51
21110,834.88
21111,835.1133
21112,835.2339999999997
21113,834.888
21114,834.49
21115,835.0
21116,834.6599999999999
21117,834.7999999999997
21118,834.36
21119,834.68
21120,834.11
21121,834.3648
21122,834.31
21123,834.4049999999999
21124,834.7
21125,834.7652
21126,834.696
21127,834.5499999999997
21128,834.58
21129,834.35
21130,834.0
21131,834.18
21132,834.0349999999999
21133,833.9065
21134,834.11
21135,834.01
21136,833.6599999999999
21137,833.01
21138,832.64
21139,833.5399999999997
21140,833.7899999999997
21141,833.2899
21142,832.6699999999997
21143,832.68
21144,832.5299999999999
21145,832.95
21146,832.87
21147,833.0399999999997
21148,832.725
21149,832.62
21150,832.57
21151,833.0401
21152,833.283
21153,832.7305
21154,832.51
21155,833.14
21156,833.58
21157,833.4683999999999
21158,833.7499
21159,834.02
21160,833.8999999999999
21161,833.7132
21162,833.7078
21163,833.88
21164,834.0299999999999
21165,833.97
21166,833.6406
21167,833.8252999999999
21168,833.5
21169,833.19
21170,832.98
21171,833.13
21172,832.95
21173,833.01
21174,832.95
21175,833.1599999999999
21176,833.24
21177,832.74
21178,832.56
21179,833.0312
21180,832.94
21181,833.0
21182,833.38
21183,833.24
21184,833.35
21185,833.5
21186,833.7999999999997
21187,833.95
21188,833.632
21189,833.68
21190,833.69
21191,833.43
21192,833.24
21193,833.72
21194,833.82
21195,834.76
21196,834.44
21197,834.8995999999999
21198,834.94
21199,834.52
21200,834.576
21201,833.83
21202,833.5498
21203,833.13
21204,833.62
21205,833.5339
21206,833.09
21207,833.01
21208,833.566
21209,833.63
21210,833.5955
21211,833.4199999999997
21212,833.07
21213,833.1862
21214,833.0977
21215,832.81
21216,832.77
21217,832.7999999999997
21218,832.31
21219,832.73
21220,832.5499999999997
21221,832.6
21222,832.5
21223,832.2849999999999
21224,832.56
21225,832.4149999999997
21226,832.25
21227,832.76
21228,832.36
21229,832.2899999999997
21230,832.98
21231,832.88
21232,832.57
21233,832.77
21234,832.7999999999997
21235,833.0720999999999
21236,833.3829
21237,833.2
21238,833.288
21239,833.1187999999999
21240,833.1997
21241,833.1499999999999
21242,833.18
21243,833.11
21244,833.0044
21245,833.08
21246,832.885
21247,832.904
21248,833.0
21249,832.75
21250,832.86
21251,832.75
21252,832.855
21253,832.715
21254,832.5299999999999
21255,833.26
21256,833.48
21257,833.6642
21258,833.64
21259,834.0
21260,833.75
21261,833.94
21262,834.0299
21263,833.89
21264,834.0499999999997
21265,833.185
21266,833.87
21267,833.69
21268,833.51
21269,833.3755
21270,833.59
21271,832.6699999999997
21272,832.98
21273,833.3345
21274,833.3999999999999
21275,833.3856
21276,833.13
21277,833.25
21278,833.12
21279,832.7899999999997
21280,832.6
21281,832.63
21282,832.6
21283,833.0299999999999
21284,832.8926
21285,832.86
21286,832.75
21287,832.3999999999999
21288,832.7332
21289,832.8011
21290,832.701
21291,832.505
21292,832.6560000000003
21293,832.37
21294,832.61
21295,832.6843
21296,832.46
21297,832.52
21298,832.72
21299,832.5
21300,832.975
21301,832.7949999999997
21302,832.5499999999997
21303,832.61
21304,832.5299999999999
21305,833.0
21306,832.87
21307,832.9049999999999
21308,832.98
21309,832.7999999999997
21310,832.77
21311,832.52
21312,832.32
21313,832.48
21314,832.49
21315,832.1649999999997
21316,831.45
21317,831.68
21318,831.48
21319,831.2799999999999
21320,831.0675
21321,831.2799999999999
21322,830.7
21323,830.62
21324,830.43
21325,830.32
21326,829.72
21327,829.97
21328,830.48
21329,830.59
21330,831.09
21331,830.99
21332,830.9099999999999
21333,831.0095999999999
21334,831.24
21335,831.1101
21336,830.93
21337,831.23
21338,830.95
21339,831.5784
21340,831.74
21341,831.7849999999999
21342,831.48
21343,831.33
21344,831.33
21345,831.47
21346,831.12
21347,830.73
21348,830.5696
21349,830.37
21350,830.45
21351,830.3775
21352,830.0299999999999
21353,830.7
21354,830.6764
21355,831.4099999999999
21356,831.1
21357,830.7899999999997
21358,830.58
21359,830.5366
21360,830.565
21361,830.5
21362,830.18
21363,830.02
21364,829.82
21365,829.97
21366,830.5299999999999
21367,830.06
21368,829.8008
21369,829.74
21370,830.22
21371,829.9199999999997
21372,830.363
21373,829.96
21374,830.13
21375,830.64
21376,830.74
21377,830.58
21378,830.6584
21379,830.8399
21380,830.97
21381,830.71
21382,830.39
21383,830.1499999999999
21384,830.27
21385,830.095
21386,830.14
21387,830.18
21388,829.4439
21389,829.74
21390,829.68
21391,829.52
21392,829.71
21393,830.0
21394,829.82
21395,829.46
21396,829.6
21397,828.9396
21398,828.68
21399,828.75
21400,828.75
21401,829.0399999999997
21402,828.9632
21403,828.76
21404,829.48
21405,828.95
21406,828.74
21407,828.58
21408,828.64
21409,829.105
21410,829.2999999999997
21411,829.98
21412,829.98
21413,830.005
21414,829.93
21415,830.0775
21416,829.75
21417,829.581
21418,829.31
21419,829.36
21420,829.533
21421,829.68
21422,829.82
21423,830.19
21424,830.4099999999999
21425,830.09
21426,829.8999999999999
21427,830.12
21428,830.48
21429,830.45
21430,830.5399999999997
21431,830.89
21432,830.7899999999997
21433,830.93
21434,830.38
21435,830.11
21436,830.19
21437,830.2
21438,830.39
21439,830.45
21440,830.8734
21441,830.88
21442,830.36
21443,830.7931999999997
21444,830.645
21445,830.87
21446,830.4199999999997
21447,830.34
21448,830.2201
21449,830.49
21450,830.97
21451,833.1701
21452,832.46
21453,832.13
21454,831.31
21455,831.1499999999999
21456,831.6489999999999
21457,831.47
21458,830.7
21459,830.605
21460,830.355
21461,830.44
21462,830.5
21463,830.87
21464,830.2504
21465,831.23
21466,831.71
21467,832.4099999999999
21468,832.4099999999999
21469,832.4999
21470,832.2
21471,832.46
21472,832.82
21473,832.51
21474,833.5004
21475,833.7093999999997
21476,834.37
21477,833.98
21478,834.22
21479,834.51
21480,834.31
21481,834.74
21482,834.76
21483,833.73
21484,833.69
21485,833.22
21486,833.311
21487,833.0
21488,832.99
21489,832.6499999999999
21490,832.6649999999997
21491,833.38
21492,832.7
21493,833.07
21494,832.58
21495,832.81
21496,832.38
21497,833.6699999999997
21498,833.34
21499,833.35
21500,833.6
21501,833.8999999999999
21502,834.39
21503,834.1864
21504,834.27
21505,834.185
21506,834.11
21507,834.1375
21508,834.25
21509,834.5
21510,834.7899999999997
21511,835.0795
21512,835.24
21513,834.9624999999999
21514,834.7799999999999
21515,834.75
21516,834.85
21517,834.14
21518,834.36
21519,834.0249999999999
21520,834.32
21521,834.4873
21522,834.7277
21523,834.8739999999997
21524,834.8999999999999
21525,835.1649999999997
21526,835.5
21527,835.59
21528,835.5299999999999
21529,834.505
21530,834.18
21531,833.6
21532,833.81
21533,833.88
21534,833.58
21535,833.51
21536,833.6
21537,833.64
21538,833.7999999999997
21539,833.7899999999997
21540,833.1599999999999
21541,833.02
21542,833.4099999999999
21543,833.6228
21544,833.6499999999999
21545,833.86
21546,834.11
21547,834.3710000000003
21548,834.7568
21549,834.95
21550,834.85
21551,834.7799
21552,835.185
21553,835.0499999999997
21554,835.2999999999997
21555,835.35
21556,834.9896999999999
21557,835.31
21558,835.1560000000003
21559,835.36
21560,835.2
21561,835.1801
21562,835.2
21563,835.5331
21564,835.5225
21565,835.7899999999997
21566,835.88
21567,835.7
21568,835.7899999999997
21569,835.84
21570,835.692
21571,835.7799999999999
21572,836.1499999999999
21573,836.76
21574,837.1459
21575,837.0222
21576,836.945
21577,837.2399
21578,837.49
21579,837.51
21580,837.3854
21581,837.0299999999999
21582,837.12
21583,837.01
21584,836.7899999999997
21585,836.82
21586,836.89
21587,836.8999999999999
21588,837.0
21589,836.9199999999997
21590,836.6599999999999
21591,836.88
21592,836.5639
21593,836.5
21594,836.1880999999997
21595,836.14
21596,836.34
21597,836.34
21598,836.3547999999997
21599,836.2724
21600,836.3999999999999
21601,836.52
21602,836.5499999999997
21603,836.2924
21604,836.1785999999997
21605,836.32
21606,836.5399999999997
21607,836.45
21608,836.3610999999999
21609,836.5
21610,836.6145
21611,836.5304
21612,836.5100999999999
21613,836.6036
21614,836.544
21615,836.572
21616,836.2
21617,836.0
21618,836.0
21619,836.18
21620,836.0742
21621,836.0299999999999
21622,836.21
21623,836.48
21624,836.59
21625,836.27
21626,836.7487
21627,836.81
21628,837.0
21629,837.1599999999999
21630,836.9527
21631,836.8592
21632,836.83
21633,836.6952
21634,836.77
21635,836.56
21636,836.875
21637,836.6702
21638,837.0
21639,837.2374999999997
21640,836.8732
21641,836.7899999999997
21642,836.8999999999999
21643,836.9819
21644,836.8686
21645,837.005
21646,837.284
21647,837.2028
21648,837.2
21649,836.957
21650,836.7
21651,836.6499999999999
21652,836.74
21653,836.885
21654,837.0299999999999
21655,836.81
21656,836.6499999999999
21657,836.7
21658,836.74
21659,836.5126
21660,836.7
21661,836.84
21662,836.89
21663,837.0
21664,836.77
21665,836.6699999999997
21666,836.9062
21667,836.95
21668,836.68
21669,836.3582
21670,836.22
21671,836.245
21672,835.87
21673,836.08
21674,836.0499999999997
21675,836.1699999999997
21676,836.12
21677,836.1699999999997
21678,836.185
21679,836.01
21680,835.93
21681,835.85
21682,835.75
21683,835.6209
21684,835.86
21685,835.6699999999997
21686,835.56
21687,835.58
21688,835.6499999999999
21689,835.69
21690,835.72
21691,835.6699999999997
21692,835.966
21693,836.01
21694,836.25
21695,836.1441
21696,836.1262
21697,836.0292
21698,836.2564
21699,836.14
21700,836.1360000000003
21701,836.0299999999999
21702,836.005
21703,835.7223
21704,835.61
21705,835.61
21706,835.4001
21707,835.2
21708,835.0
21709,834.7611
21710,834.7894
21711,834.5499999999997
21712,834.85
21713,834.97
21714,834.86
21715,835.13
21716,835.0499999999997
21717,834.94
21718,835.3999999999999
21719,835.6499999999999
21720,835.7345
21721,835.4575
21722,835.82
21723,835.75
21724,835.36
21725,835.38
21726,835.2849
21727,834.84
21728,834.82
21729,834.86
21730,835.9899
21731,835.89
21732,835.7
21733,835.87
21734,836.435
21735,836.59
21736,836.81
21737,836.83
21738,837.08
21739,837.07
21740,836.74
21741,836.76
21742,836.7999999999997
21743,836.5399999999997
21744,836.7999999999997
21745,836.4824
21746,836.45
21747,836.4149999999997
21748,836.08
21749,835.7174999999999
21750,835.8805
21751,836.0449999999997
21752,835.94
21753,836.015
21754,836.1699999999997
21755,836.14
21756,836.23
21757,836.02
21758,836.2
21759,836.23
21760,836.0449999999997
21761,835.7999999999997
21762,835.6599999999999
21763,835.5779999999999
21764,835.34
21765,835.2610000000003
21766,834.63
21767,835.1998999999997
21768,835.0725
21769,835.0045
21770,834.87
21771,834.6
21772,834.9792999999999
21773,834.95
21774,835.12
21775,834.9122999999997
21776,834.95
21777,834.85
21778,834.8886999999999
21779,834.7280000000003
21780,834.625
21781,834.57
21782,834.5
21783,834.93
21784,834.7999999999997
21785,834.6499999999999
21786,834.63
21787,834.94
21788,834.76
21789,835.01
21790,834.5499999999997
21791,834.715
21792,834.31
21793,834.39
21794,834.23
21795,834.0
21796,833.6054
21797,833.75
21798,833.77
21799,833.8184
21800,833.97
21801,834.12
21802,834.47
21803,834.2999999999997
21804,834.395
21805,834.529
21806,834.2799999999999
21807,833.84
21808,833.83
21809,834.01
21810,833.89
21811,833.81
21812,833.6699999999997
21813,833.77
21814,833.4099999999999
21815,833.11
21816,833.1599999999999
21817,833.35
21818,833.44
21819,833.69
21820,833.71
21821,833.5399999999997
21822,833.69
21823,833.6749999999997
21824,833.26
21825,833.1599999999999
21826,833.2
21827,833.5299999999999
21828,834.1699999999997
21829,834.2
21830,834.0499999999997
21831,833.98
21832,833.86
21833,833.9164
21834,833.93
21835,834.0399999999997
21836,834.24
21837,834.0
21838,833.89
21839,834.0399999999997
21840,834.09
21841,827.22
21842,828.2
21843,828.5219999999997
21844,828.5
21845,828.69
21846,828.6
21847,827.25
21848,825.6599999999999
21849,825.24
21850,824.09
21851,823.49
21852,824.18
21853,823.7
21854,824.6649999999997
21855,825.5399999999997
21856,824.73
21857,823.68
21858,824.02
21859,823.0399999999997
21860,823.5499999999997
21861,823.2999999999997
21862,822.39
21863,821.9878999999999
21864,821.98
21865,822.0
21866,822.0499999999997
21867,821.5
21868,821.75
21869,822.96
21870,822.6599999999999
21871,822.2
21872,822.47
21873,822.465
21874,823.1599999999999
21875,823.505
21876,823.2183999999999
21877,823.317
21878,824.19
21879,824.68
21880,824.2799999999999
21881,823.68
21882,823.52
21883,823.1699999999997
21884,822.7654999999999
21885,823.6508
21886,824.94
21887,825.12
21888,825.465
21889,824.88
21890,825.005
21891,824.88
21892,824.9899
21893,824.73
21894,824.36
21895,824.4099999999999
21896,824.2
21897,824.215
21898,823.345
21899,824.0499999999997
21900,823.63
21901,823.0
21902,823.85
21903,823.9099999999999
21904,824.68
21905,825.07
21906,825.18
21907,825.5399999999997
21908,825.8429
21909,825.4505
21910,825.6299
21911,825.717
21912,825.85
21913,825.3530000000003
21914,825.02
21915,824.9099999999999
21916,824.8699
21917,824.5588
21918,824.0316
21919,823.37
21920,823.25
21921,824.1472
21922,824.26
21923,824.12
21924,824.33
21925,823.7799999999999
21926,823.8999999999999
21927,823.2
21928,823.64
21929,823.83
21930,823.74
21931,823.312
21932,822.5499999999997
21933,822.51
21934,822.2237
21935,822.2691
21936,822.4244
21937,822.6499999999999
21938,822.94
21939,823.0
21940,823.26
21941,822.75
21942,823.26
21943,823.01
21944,823.18
21945,823.1694
21946,823.1
21947,823.36
21948,823.475
21949,823.5
21950,823.48
21951,823.97
21952,823.6649999999997
21953,823.62
21954,823.6918
21955,823.93
21956,824.2917999999999
21957,824.5399999999997
21958,824.82
21959,824.8188
21960,824.72
21961,824.76
21962,825.18
21963,825.305
21964,825.2
21965,825.1499999999999
21966,825.14
21967,824.95
21968,824.85
21969,824.99
21970,824.914
21971,824.5499999999997
21972,824.9099999999999
21973,824.93
21974,825.0
21975,825.47
21976,825.9099999999999
21977,826.1499999999999
21978,825.37
21979,825.52
21980,825.83
21981,825.7999999999997
21982,825.88
21983,825.97
21984,825.97
21985,826.2
21986,826.0
21987,826.1728
21988,826.382
21989,826.7486
21990,826.77
21991,826.7502
21992,826.0
21993,825.81
21994,825.51
21995,825.47
21996,825.505
21997,825.7
21998,825.4452
21999,825.39
22000,825.7
22001,825.74
22002,825.74
22003,825.62
22004,825.99
22005,825.88
22006,826.0206
22007,825.8202
22008,825.6699999999997
22009,825.64
22010,825.5399999999997
22011,825.6699999999997
22012,825.31
22013,824.9470999999999
22014,825.0375
22015,825.25
22016,825.2610000000003
22017,825.0
22018,825.27
22019,825.735
22020,825.45
22021,825.86
22022,825.93
22023,826.14
22024,826.2788
22025,826.36
22026,826.32
22027,827.13
22028,827.5399999999997
22029,827.71
22030,827.765
22031,828.1554
22032,828.22
22033,828.3893
22034,828.25
22035,828.1599999999999
22036,828.1599999999999
22037,828.32
22038,828.316
22039,827.57
22040,828.14
22041,827.95
22042,828.0
22043,827.9099999999999
22044,827.96
22045,827.88
22046,828.0499999999997
22047,828.1675
22048,828.1856
22049,828.24
22050,828.36
22051,828.09
